Num,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE
6703,4601950,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"84 Sandford Road, Ranelagh, Dublin 6",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,3 Bath,5 Bed,F,Buy,2150000,"€2,150,000",53.321543,-6.2461,2023-09-12 12:05:53
6704,4592966,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Bel Canto House, Bel Canto House, 21 North Great Georges Street, Dublin 1",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,3 Bath,7 Bed,SI_666,Buy,1600000,"€1,600,000",53.354036,-6.260457,2023-09-11 08:42:58
6705,4257570,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Abbotsford, 70 Orwell Road, Rathgar, Dublin 6",2601,Sherry FitzGerald Terenure,Will Moore,BRANDED_AGENT,5 Bath,5 Bed,E1,Buy,2850000,"€2,850,000",53.309163,-6.272409,2023-09-12 12:05:59
6706,4585599,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"12 Morehampton Road, Donnybrook, Dublin 4",11561,DNG Donnybrook,Susan O'Connell,BRANDED_AGENT,7 Bath,6 Bed,N.A.,Buy,2750000,"€2,750,000",53.327195,-6.243015,2023-09-12 04:03:40
6707,4533559,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"23 Clyde Road, Ballsbridge, Dublin 4",5331,Knight Frank,Peter Kenny,BRANDED_AGENT,4 Bath,5 Bed,SI_666,Buy,4250000,"€4,250,000",53.328399,-6.239054,2023-09-12 07:58:55
6708,4532597,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Preston House, 3 Preston Street, Dublin 1",12570,Independent Estate Agents & Valuers,Danny Byrne,UNBRANDED_AGENT,7 Bath,7 Bed,SI_666,Buy,800000,"€800,000",53.352969,-6.247909,2023-07-03 15:53:38
6709,4532305,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1A Holycross Avenue, Drumcondra, Dublin 3",2655,Sherry FitzGerald Drumcondra,Jason Kavanagh,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,350000,"€350,000",53.363568,-6.253535,2023-09-12 12:04:27
6710,4531338,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"56 Bayview Avenue, North Strand, North Strand, Dublin 3",607,PropertyTeam Lappin Estates,Paul Lappin,BRANDED_AGENT,2 Bath,4 Bed,C2,Buy,560000,"€560,000",53.358113,-6.243228,2023-09-08 09:12:25
6711,4528321,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"25 Philipsburgh Avenue, Fairview, Dublin 3",432,O'Connor Shannon,Ivan Tuite,UNBRANDED_AGENT,8 Bath,8 Bed,G,Buy,1100000,"€1,100,000",53.363628,-6.240195,2023-09-07 08:43:25
6712,4515985,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"47 Goldsmith Street, Phibsborough, Dublin 7",9918,DNG Phibsboro,Michelle Keeley,BRANDED_AGENT,4 Bath,6 Bed,D2,Buy,720000,"€720,000",53.359864,-6.270586,2023-09-11 08:42:58
6713,4513236,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"9 Whitebeam Avenue, Clonskeagh, Dublin 14",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,3 Bath,5 Bed,D2,Buy,1500000,"€1,500,000",53.311861,-6.241017,2023-09-12 12:05:52
6714,4493065,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"54/55 Mountjoy Street, Phibsborough, Dublin 7",12250,Sherry FitzGerald Phibsborough,Martin Doyle,BRANDED_AGENT,14 Bath,19 Bed,N.A.,Buy,3650000,"€3,650,000",53.355068,-6.268805,2023-09-12 12:05:47
6715,4482879,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"45 Grove Park, Rathmines, Dublin 6",12189,Maguire Chartered Surveyors,Reception,UNBRANDED_AGENT,5 Bath,8 Bed,SI_666,Buy,1300000,"€1,300,000",53.32934121,-6.268553741,2023-07-22 09:00:15
6716,4480422,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"4 Kingsland Park Church, Portobello, Dublin 8",2621,DNG Central,Stephen Harrington,BRANDED_AGENT,1 Bath,2 Bed,N.A.,Buy,825000,"€825,000",53.330323,-6.269907,2023-09-12 04:05:17
6717,4478514,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ashmere, 77 Marlborough Road, Donnybrook, Dublin 4",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,4 Bath,4 Bed,N.A.,Buy,1550000,"€1,550,000",53.323119,-6.245185,2023-09-12 12:03:24
6718,4478338,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Saint Anthony, 11 Mountjoy Street, Phibsborough, Dublin 7",9556,Leonard Wilson Keenan Estates & Letting Agents,Christina Wilson,BRANDED_AGENT,2 Bath,4 Bed,A3,Buy,369950,"€369,950",53.355287,-6.268236,2023-06-19 08:00:24
6719,4282550,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"554 North Circular Road, Dublin 1",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,1 Bath,3 Bed,D2,Buy,595000,"€595,000",53.357839,-6.253022,2023-09-12 04:04:58
6720,4278445,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Annesley Gardens, Dunville Close, Ranelagh, Dublin 6",11561,DNG Donnybrook,Susan O'Connell,BRANDED_AGENT,N.A.,4 Bed,A2,Buy,1650000,"€1,650,000",53.319655,-6.257336,2023-09-12 04:03:22
6721,4275332,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"66 Fitzwilliam Square North, Dublin 2",92,McNally Handy & Ptrs,Carley Fahey,BRANDED_AGENT,2 Bath,4 Bed,SI_666,Buy,3800000,"€3,800,000",53.335741,-6.251013,2023-09-12 08:11:16
6722,4266273,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"6 Shrewsbury Gardens, The Collection, Ballsbridge, Dublin 4",5331,Knight Frank,Guy Craigie,BRANDED_AGENT,4 Bath,5 Bed,A3,Buy,4950000,"€4,950,000",53.322134,-6.225003,2023-09-12 07:58:55
6723,4266135,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"16 Kenilworth Lane West, Rathmines, Dublin 6",2607,DNG Terenure,Eunan Doherty,BRANDED_AGENT,2 Bath,4 Bed,C2,Buy,880000,"€880,000",53.31956,-6.277225,2023-09-12 04:03:20
6724,4253286,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"113 Richmond Road, Fairview, Dublin 3",9556,Leonard Wilson Keenan Estates & Letting Agents,Nicola Wynne Jankola,BRANDED_AGENT,2 Bath,4 Bed,G,Buy,659950,"€659,950",53.366921,-6.249472,2023-06-19 08:00:24
6725,4252778,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Castlewood Park, Rathmines, Dublin 6",12120,Mullery O'Gara Estate Agents,Pat Mullery,BRANDED_AGENT,2 Bath,4 Bed,F,Buy,950000,"€950,000",53.322152,-6.263651,2023-07-28 15:45:17
6726,4250538,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Parnell Street, Dublin 1",9650,Sherry FitzGerald Dublin City Centre,Martin Doyle,BRANDED_AGENT,3 Bath,2 Bed,G,Buy,950000,"€950,000",53.349602,-6.268969,2023-09-12 12:05:47
6727,4249046,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"51 Garville Avenue Upper, Rathgar, Dublin 6",11020,Buckley Real Estate,Sales Department,BRANDED_AGENT,9 Bath,9 Bed,SI_666,Buy,2200000,"€2,200,000",53.315052,-6.277177,2023-08-30 11:52:58
6728,4246915,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"28 Palmerston Road, Rathmines, Dublin 6",9923,Sherry FitzGerald Rathmines,Andrea Whelan,BRANDED_AGENT,3 Bath,4 Bed,N.A.,Buy,3650000,"€3,650,000",53.317494,-6.259391,2023-09-12 12:05:59
6729,4094108,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"28 Belvedere Road, Dublin 1",871,RE/MAX Properties,Karl McCaughey MIPAV,BRANDED_AGENT,2 Bath,2 Bed,F,Buy,450000,"€450,000",53.359554,-6.25934,2023-09-12 07:10:32
6730,4084143,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"170 Rathmines Road Lower, Rathmines, Dublin 6",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,1 Bath,2 Bed,SI_666,Buy,950000,"€950,000",53.324792,-6.264877,2023-09-07 14:40:00
6731,3892265,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Arnzome, 10 Annsbrook, Clonskeagh, Dublin 14",12233,dVW Smyth,Colin Smyth,UNBRANDED_AGENT,3 Bath,4 Bed,C2,Buy,1500000,"€1,500,000",53.309537,-6.236173,2023-09-04 14:20:22
6732,3941405,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Cullenswood Place, Ranelagh, Dublin 6",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,4 Bath,4 Bed,A3,Buy,1600000,"€1,600,000",53.324023,-6.250206,2023-09-12 12:05:52
6733,3935794,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Glandore, 38B Temple Road, Dartry, Dublin 6",2631,Sherry FitzGerald Ranelagh,Lesley Ann Devins,BRANDED_AGENT,4 Bath,4 Bed,A2,Buy,2150000,"€2,150,000",53.310638,-6.256081,2023-09-12 12:05:52
6734,3933664,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"20 Herbert Street, Dublin 2",5331,Knight Frank,Peter Kenny,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,2750000,"€2,750,000",53.335607,-6.245323,2023-09-12 07:58:55
6735,3931331,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1 Lennox Street, Portobello, Dublin 8",2013,Felicity Fox Auctioneers,Alistair Hickey,BRANDED_AGENT,3 Bath,5 Bed,SI_666,Buy,875000,"€875,000",53.331216,-6.265288,2023-09-06 15:01:17
6736,3818614,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"3 Seaview Terrace, Donnybrook, Dublin 4",9990,Sherry FitzGerald Ballsbridge,Christopher Bradley,BRANDED_AGENT,4 Bath,5 Bed,D2,Buy,2800000,"€2,800,000",53.318193,-6.22575,2023-09-12 12:03:24
6737,3806935,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Oakley Manor, 46 Oakley Road, Ranelagh, Dublin 6",2631,Sherry FitzGerald Ranelagh,Lesley Ann Devins,BRANDED_AGENT,2 Bath,5 Bed,SI_666,Buy,2000000,"€2,000,000",53.323702,-6.256045,2023-09-12 12:05:52
6738,3798660,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Fitzpatrick Cottages, Harold's Cross, Dublin 6W",2601,Sherry FitzGerald Terenure,Nick Moore,BRANDED_AGENT,1 Bath,2 Bed,F,Buy,295000,"€295,000",53.319834,-6.279684,2023-09-12 12:06:32
6739,3731142,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Riverside, Dundrum Road, Dundrum, Dublin 14",435,BFR Estates SCSI,John Barry,UNBRANDED_AGENT,2 Bath,4 Bed,C2,Buy,Price on Application,Price on Application,53.305551,-6.246451,2023-09-11 08:43:18
6740,3730789,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"39A Richmond Hill, Rathmines, Dublin 6",262,Youngs Estate Agents,Jane Young,BRANDED_AGENT,6 Bath,6 Bed,G,Buy,800000,"€800,000",53.327198,-6.264412,2023-09-12 08:29:46
6741,3516914,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Avondale Avenue, Phibsborough, Dublin 7",3658,MoveHome Estate & Letting Agent,Ronan Crinion MIPAV,BRANDED_AGENT,1 Bath,2 Bed,E2,Buy,300000,"€300,000",53.359766,-6.275066,2023-09-11 08:19:22
6742,3153869,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"156 Parnell Street, Dublin 1",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,13 Bath,12 Bed,N.A.,Buy,1700000,"€1,700,000",53.35319,-6.260528,2023-09-12 04:04:58
6743,5347501,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"14 Haddington Place, Ballsbridge, Dublin 4",9990,Sherry FitzGerald Ballsbridge,Laura Conway,BRANDED_AGENT,4 Bath,4 Bed,C2,Buy,1800000,"€1,800,000",53.334624,-6.24042,2023-09-12 12:03:27
6744,4698427,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Hampton Lodge, 4A Herbert Park, Donnybrook, Dublin 4",9460,Quillsen Terenure,Quillsen Ranelagh,BRANDED_AGENT,2 Bath,3 Bed,C1,Buy,1295000,"€1,295,000",53.324717,-6.240062,2023-09-12 04:08:57
6745,5288971,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Doneely, 2C Merton Road, Rathmines, Dublin 6",8532,Beirne & Wise Estate Agents,Joe Beirne MSCSI MRICS,BRANDED_AGENT,3 Bath,5 Bed,D1,Buy,1585000,"€1,585,000",53.313408,-6.253433,2023-09-12 10:41:30
6746,5410370,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Gate Lodge, 103A The Hardwicke, North Brunswick Street, D07 A6F4, Dublin 7",841,Mason Estates Phibsboro,Siobhan Foley,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,295000,"€295,000",53.350834,-6.274805,2023-09-12 10:12:04
6747,5406992,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"4A Bath Avenue Gardens, Sandymount, Sandymount, Dublin 4",12149,Ventura Properties,Barry Feenan,BRANDED_AGENT,3 Bath,4 Bed,D1,Buy,700000,"€700,000",53.337942,-6.230595,2023-09-07 16:12:00
6748,5406263,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"86 Harold's Cross Cottages, Harold's Cross, Dublin 6",2607,DNG Terenure,Orla Buckley,BRANDED_AGENT,1 Bath,1 Bed,G,Buy,295000,"€295,000",53.327991,-6.274223,2023-09-12 04:05:24
6749,5405946,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"5 Leinster Lawn, Clonskeagh, Dublin 14",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,N.A.,5 Bed,D2,Buy,1100000,"€1,100,000",53.306277,-6.238176,2023-09-12 12:05:53
6750,5405857,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"35 Palmerston Road, Rathmines, Dublin 6",9923,Sherry FitzGerald Rathmines,Andrea Whelan,BRANDED_AGENT,6 Bath,6 Bed,N.A.,Buy,5250000,"€5,250,000",53.316833,-6.259184,2023-09-12 12:06:00
6751,5402858,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Park Mews, 12A Eastmoreland Place, Ballsbridge, Dublin 4",6498,Owen Reilly,Owen Reilly Sales,UNBRANDED_AGENT,1 Bath,2 Bed,E1,Buy,545000,"€545,000",53.333213,-6.24189,2023-09-10 18:19:00
6752,5402296,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"86 Merrion Road, Ballsbridge, Dublin 4",12120,Mullery O'Gara Estate Agents,Pat Mullery,BRANDED_AGENT,4 Bath,5 Bed,C2,Buy,1750000,"€1,750,000",53.326051,-6.223484,2023-09-05 07:10:23
6753,5394904,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"11 Waterloo Lane Ballsbridge Dublin 4, Ballsbridge, Dublin 4",6182,Lisney Sotheby's International Realty (Leeson Street),Ciaran Cassidy,BRANDED_AGENT,2 Bath,3 Bed,C1,Buy,1100000,"€1,100,000",53.331826,-6.24496,2023-09-12 04:01:39
6754,5378760,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"1-6 Windsor Mews, Fairview Avenue, D03D0D3, Fairview, Dublin 3",9917,DNG Fairview,Wayne O'Brien,BRANDED_AGENT,6 Bath,9 Bed,C2,Buy,1800000,"€1,800,000",53.364229,-6.23693,2023-09-12 04:03:25
6755,5358505,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"89 Grove Park, Rathmines, Dublin 6",2607,DNG Terenure,Eunan Doherty,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,1100000,"€1,100,000",53.329086,-6.266221,2023-09-12 04:03:15
6756,5356005,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"7A Henrietta Lane, Henrietta Street, Dublin 1",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,450000,"€450,000",53.352768,-6.270344,2023-09-12 04:05:05
6757,5351065,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Fernbank, 31A Thorncliffe Park, Rathgar, Dublin 6",8532,Beirne & Wise Estate Agents,Jacqui Tallon Assoc. SCSI,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,985000,"€985,000",53.305562,-6.259435,2023-09-12 10:41:30
6758,5341994,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"2 Highfield Mews, Rathmines Road Upper, Rathmines, Dublin 6",2607,DNG Terenure,Eunan Doherty,BRANDED_AGENT,1 Bath,4 Bed,D2,Buy,650000,"€650,000",53.313721,-6.264994,2023-09-12 04:05:23
6759,5332312,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"60 Ailesbury Road, Ballsbridge, Dublin 4",11561,DNG Donnybrook,Susan O'Connell,BRANDED_AGENT,4 Bath,4 Bed,D2,Buy,3450000,"€3,450,000",53.319892,-6.228079,2023-09-12 04:03:22
6760,5329070,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Cambridge House, 15 Cambridge Road, Rathmines, Dublin 6",5331,Knight Frank,Peter Kenny,BRANDED_AGENT,4 Bath,5 Bed,B2,Buy,3500000,"€3,500,000",53.321993,-6.261939,2023-09-12 07:58:55
6761,5306675,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"63 Belmont Avenue, Donnybrook, Dublin 4",2663,Grimes,"REA Grimes, Clontarf",UNBRANDED_AGENT,4 Bath,4 Bed,B3,Buy,1650000,"€1,650,000",53.320997,-6.240978,2023-09-12 11:01:07
6762,5188939,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"1 St Alphonsus Avenue, Drumcondra, Dublin 9",2655,Sherry FitzGerald Drumcondra,Jason Kavanagh,BRANDED_AGENT,N.A.,3 Bed,D2,Buy,525000,"€525,000",53.363883,-6.258717,2023-09-12 12:04:28
6763,4727202,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"12 Nutley Avenue, Donnybrook, Dublin 4",9990,Sherry FitzGerald Ballsbridge,Laura Conway,BRANDED_AGENT,2 Bath,6 Bed,D2,Buy,1595000,"€1,595,000",53.317999,-6.221325,2023-09-12 12:03:23
6764,4717954,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Vallombrosa, Mill Close, Orwell Road, Rathgar, Dublin 6",12120,Mullery O'Gara Estate Agents,Pat Mullery,BRANDED_AGENT,4 Bath,5 Bed,D1,Buy,1295000,"€1,295,000",53.306607,-6.266838,2023-07-12 13:02:22
6765,4717573,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"9 Richview Villas, Clonskeagh Road, Clonskeagh, Dublin 14",2615,DNG Stillorgan,Brian Dempsey,BRANDED_AGENT,3 Bath,5 Bed,D1,Buy,1195000,"€1,195,000",53.312119,-6.238636,2023-09-12 04:03:21
6766,4708733,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"4 Nutley Avenue Donnybrook Dublin 4, Donnybrook, Dublin 4",6182,Lisney Sotheby's International Realty (Leeson Street),Louise Kenny,BRANDED_AGENT,2 Bath,5 Bed,C3,Buy,1950000,"€1,950,000",53.318215,-6.22265,2023-09-12 04:01:55
6767,4707440,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Inglewood 10 Temple Road Dartry Dublin 6, Dartry, Dublin 6",1676,Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,BRANDED_AGENT,2 Bath,4 Bed,E1,Buy,1695000,"€1,695,000",53.310873,-6.260772,2023-09-12 04:01:56
6768,4698445,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"8 Griffith Downs, Drumcondra, Dublin 9",8505,Gallagher Quigley,Peter Quigley,BRANDED_AGENT,4 Bath,5 Bed,C2,Buy,850000,"€850,000",53.376401,-6.247561,2023-04-25 10:18:16
6769,4698229,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"39 Beresford Avenue, Drumcondra, Dublin 9",2655,Sherry FitzGerald Drumcondra,Sandra D'Arcy,BRANDED_AGENT,3 Bath,4 Bed,C3,Buy,895000,"€895,000",53.373584,-6.247325,2023-09-12 12:04:28
6770,4672355,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"10 Fairview Avenue Lower, Fairview, Dublin 3",10947,Ray Cooke Auctioneers Finglas,Northside Sales,BRANDED_AGENT,10 Bath,16 Bed,E2,Buy,2500000,"€2,500,000",53.363809,-6.236268,2023-09-12 08:51:14
6771,4668821,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Moyliss Mews, 107 St Mary`s Lane, Ballsbridge, Dublin 4",5331,Knight Frank,Annemarie Murphy,BRANDED_AGENT,2 Bath,3 Bed,C2,Buy,990000,"€990,000",53.335296,-6.238657,2023-09-12 07:58:55
6772,4668274,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Inis Ealga, 1 Dartry Road, Dartry, Dublin 6",9923,Sherry FitzGerald Rathmines,Andrea Whelan,BRANDED_AGENT,4 Bath,4 Bed,C2,Buy,2795000,"€2,795,000",53.312849,-6.263202,2023-09-12 12:05:59
6773,4601950,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"84 Sandford Road, Ranelagh, Dublin 6",2631,Sherry FitzGerald Ranelagh,Deirdre Hegarty,BRANDED_AGENT,3 Bath,5 Bed,F,Buy,2150000,"€2,150,000",53.321543,-6.2461,2023-09-12 12:05:53
6774,4257570,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Abbotsford, 70 Orwell Road, Rathgar, Dublin 6",2601,Sherry FitzGerald Terenure,Will Moore,BRANDED_AGENT,5 Bath,5 Bed,E1,Buy,2850000,"€2,850,000",53.309163,-6.272409,2023-09-12 12:05:59
